id,name,price,image
4530909505606276186,Bianchi Origins Latino 1 kg,54.89,https://bianchi.bg/image/cache/catalog/All%20Packs%20New/Origins%20Packs/new-pack-Origins-Latino-1000gr-365x365.jpg
436158624484149300,DABOV Specialty Coffee - Ямайка Блу Маунтин 200.8гр,88.9,https://kafemania.bg/image/cache/data/Dabov/jamaica-260x260.jpg
